Date and Time,Field,Temperature [℃],Humidity [RH%],Pressure [hPa],Altitude [m],VOC [kΩ]
2022-05-28 16:15:32,Stevinson Almond,26.07,45.18,1009.92,66.76,48.46
2022-05-28 16:00:28,Stevinson Almond,26.54,43.87,1009.89,66.93,45.91
2022-05-28 15:45:50,Stevinson Almond,27.55,42.08,1009.99,66.18,44.64
2022-05-28 15:31:20,Stevinson Almond,28.16,42.53,1010.05,65.68,42.69
2022-05-28 15:16:50,Stevinson Almond,28.78,41.28,1010.13,64.93,42.13
2022-05-28 14:48:15,Stevinson Almond,29.2,40.84,1010.43,62.42,40.89
2022-05-28 14:33:19,Stevinson Almond,29.42,40.4,1010.55,61.34,42.64
2022-05-28 14:18:57,Stevinson Almond,28.43,42.58,1010.72,60.09,43.94
2022-05-28 14:04:20,Stevinson Almond,26.81,43.72,1010.82,59.17,43.89
2022-05-28 13:49:52,Stevinson Almond,28.87,39.18,1010.93,58.26,43.35
2022-05-28 13:35:57,Stevinson Almond,29.11,39.95,1011.15,56.51,42.82
2022-05-28 13:21:21,Stevinson Almond,28.35,40.67,1011.37,54.59,44.26
2022-05-28 13:07:03,Stevinson Almond,27.72,41.18,1011.45,54.01,45.51
2022-05-28 12:52:09,Stevinson Almond,27.97,41.07,1011.71,51.76,43.3
2022-05-28 12:37:20,Stevinson Almond,27.35,43.39,1011.78,51.09,44.22
2022-05-28 12:22:50,Stevinson Almond,26.96,42.36,1011.85,50.43,44.64
2022-05-28 12:08:21,Stevinson Almond,27.57,43.04,1011.95,49.68,43.71
2022-05-28 11:54:28,Stevinson Almond,26.82,45.81,1011.88,50.26,42.21
2022-05-28 11:39:36,Stevinson Almond,26.77,41.88,1012,49.34,45.71
2022-05-28 11:24:52,Stevinson Almond,26.41,45.59,1012.03,49.01,44.26
2022-05-28 11:10:23,Stevinson Almond,25.92,43.11,1011.96,49.68,46.73
2022-05-28 10:55:54,Stevinson Almond,24.97,44.86,1012.03,49.09,47.2
2022-05-28 10:41:25,Stevinson Almond,25.07,46.11,1012.09,48.59,46.99
2022-05-28 10:26:56,Stevinson Almond,24.56,47.81,1012.2,47.68,46.32
2022-05-28 10:12:45,Stevinson Almond,23.81,52.7,1012.15,48.09,42.64
2022-05-28 09:58:13,Stevinson Almond,23.05,52.21,1012.21,47.68,44.31
2022-05-28 09:43:32,Stevinson Almond,22.92,53.1,1012.26,47.26,43.66
2022-05-28 09:29:02,Stevinson Almond,23.17,50.83,1012.27,47.18,43.98
2022-05-28 09:14:41,Stevinson Almond,22.45,53.11,1012.31,46.68,43.39
2022-05-28 09:00:06,Stevinson Almond,21.19,58.19,1012.27,47.09,44.03
2022-05-28 08:45:45,Stevinson Almond,21.09,59.3,1012.26,47.18,42.47
2022-05-28 08:31:32,Stevinson Almond,20.73,58.48,1012.15,48.18,41.75
2022-05-28 08:16:43,Stevinson Almond,19.7,63.15,1012.31,46.85,44.03
2022-05-28 08:02:15,Stevinson Almond,18.81,65.51,1012.43,45.76,43.89
2022-05-28 07:47:59,Stevinson Almond,18.46,69.14,1012.25,47.34,40.85
2022-05-28 07:33:21,Stevinson Almond,17.45,70.65,1012.37,46.26,43.44
2022-05-28 07:19:11,Stevinson Almond,17.22,72.48,1012.35,46.43,40.34
2022-05-28 07:04:37,Stevinson Almond,16.99,72.18,1012.28,47.01,41.79
2022-05-28 06:50:35,Stevinson Almond,17.09,71.04,1012.06,48.93,38.7
2022-05-28 06:35:36,Stevinson Almond,16.98,71.68,1011.94,49.84,42.25
2022-05-28 06:21:29,Stevinson Almond,16.93,72.88,1011.69,51.92,39.28
2022-05-28 06:06:41,Stevinson Almond,16.85,72.58,1011.84,50.68,43.3
2022-05-28 05:52:14,Stevinson Almond,16.88,70.97,1011.9,50.09,44.17
2022-05-28 05:38:43,Stevinson Almond,16.86,71.87,1011.89,50.34,38.99
2022-05-28 05:23:47,Stevinson Almond,16.7,72.89,1011.84,50.76,41.5
2022-05-28 05:08:54,Stevinson Almond,16.67,73.67,1011.96,49.59,45.27
2022-05-28 04:54:27,Stevinson Almond,16.87,70.7,1011.84,50.76,46.89
2022-05-28 04:40:03,Stevinson Almond,17.17,71.18,1011.62,52.42,45.96
2022-05-28 04:26:11,Stevinson Almond,17.49,68.66,1011.44,53.92,43.35
2022-05-28 04:11:27,Stevinson Almond,17.62,69.26,1011.5,53.51,43.48
2022-05-28 03:57:00,Stevinson Almond,17.65,70.16,1011.45,53.92,42.86
2022-05-28 03:42:22,Stevinson Almond,17.68,71.18,1011.45,53.92,42.73
2022-05-28 03:27:46,Stevinson Almond,17.9,69.32,1011.64,52.34,46.83
2022-05-28 03:13:25,Stevinson Almond,18.14,66.67,1011.69,52.01,47.99
2022-05-28 02:58:55,Stevinson Almond,18.13,64.59,1011.55,53.09,49.26
2022-05-28 02:44:25,Stevinson Almond,18.15,63.16,1011.76,51.34,50.87
2022-05-28 02:29:58,Stevinson Almond,17.9,65.4,1012.02,49.26,49.46
2022-05-28 02:15:31,Stevinson Almond,17.64,66.41,1012.02,49.18,48.54
2022-05-28 02:01:18,Stevinson Almond,17.85,65.96,1012.18,47.76,47.74
2022-05-28 01:32:10,Stevinson Almond,18.34,62.88,1012.18,47.84,49.78
2022-05-28 01:17:52,Stevinson Almond,18.7,62.86,1011.99,49.43,48.24
2022-05-28 01:03:38,Stevinson Almond,18.87,61.17,1011.97,49.59,47.36
2022-05-28 00:49:05,Stevinson Almond,19.04,62.06,1012.04,49.01,47.31
2022-05-28 00:34:21,Stevinson Almond,19.22,60.68,1012.21,47.51,48.94
2022-05-28 00:19:54,Stevinson Almond,19.27,61.46,1012.31,46.76,47.71
2022-05-28 00:05:31,Stevinson Almond,19.26,61.1,1012.34,46.43,47.12
2022-05-27 23:51:09,Stevinson Almond,19.41,61.11,1012.25,47.18,47.36
2022-05-27 23:36:32,Stevinson Almond,19.58,58.45,1012.21,47.59,49.55
2022-05-27 23:22:30,Stevinson Almond,19.77,58.73,1012.03,49.01,46.99
2022-05-27 23:07:47,Stevinson Almond,20.01,60.53,1012.16,48.01,46.47
2022-05-27 22:53:46,Stevinson Almond,20.03,60.01,1012.31,46.76,44.78
2022-05-27 22:38:56,Stevinson Almond,20.03,60.67,1012.24,47.43,44.97
2022-05-27 22:24:14,Stevinson Almond,20.07,59.44,1012.04,49.09,46.73
2022-05-27 22:10:08,Stevinson Almond,20.34,61.06,1011.87,50.43,44.5
2022-05-27 21:55:33,Stevinson Almond,20.45,59.11,1011.84,50.84,45.46
2022-05-27 21:40:51,Stevinson Almond,20.73,57.85,1011.65,52.26,47.36
2022-05-27 21:26:23,Stevinson Almond,20.91,57.56,1011.5,53.51,47.04
2022-05-27 21:11:56,Stevinson Almond,21.28,58.19,1011.5,53.51,46.47
2022-05-27 20:57:28,Stevinson Almond,21.71,55.72,1011.44,53.92,47.04
2022-05-27 20:43:00,Stevinson Almond,22.14,53.94,1011.35,54.76,47.1
2022-05-27 20:28:32,Stevinson Almond,22.44,54.06,1011.33,55.09,45.41
2022-05-27 20:14:28,Stevinson Almond,22.92,53.03,1011.18,56.17,44.54
2022-05-27 19:59:35,Stevinson Almond,23.64,51.03,1011.04,57.34,46.06
2022-05-27 19:45:06,Stevinson Almond,24.19,50.09,1010.98,57.76,45.27
2022-05-27 19:30:55,Stevinson Almond,24.56,49.33,1010.92,58.51,43.03
2022-05-27 19:16:08,Stevinson Almond,25.13,48.77,1010.89,58.51,42.08
2022-05-27 19:01:50,Stevinson Almond,25.74,50.26,1010.9,58.59,38.56
2022-05-27 18:47:32,Stevinson Almond,26.3,48.14,1010.76,59.59,38.17
2022-05-27 18:32:41,Stevinson Almond,26.37,49.92,1010.76,59.67,37.23
2022-05-27 18:18:21,Stevinson Almond,26.86,47.33,1010.67,60.42,36.35
2022-05-27 18:03:42,Stevinson Almond,27.31,45.8,1010.7,60.09,36.32
2022-05-27 17:49:21,Stevinson Almond,27.67,46.99,1010.8,59.34,33.94
2022-05-27 17:34:42,Stevinson Almond,28.1,45.18,1010.89,58.67,34.53
2022-05-27 17:20:12,Stevinson Almond,28.42,45.77,1010.96,58.01,33.08
2022-05-27 17:05:42,Stevinson Almond,28.54,44.57,1010.98,57.76,33.37
2022-05-27 16:51:16,Stevinson Almond,28.53,44.3,1011.14,56.59,32.62
2022-05-27 16:37:03,Stevinson Almond,29.08,43.44,1011.38,54.59,31.85
2022-05-27 16:22:20,Stevinson Almond,29,44.87,1011.5,53.51,30.55
2022-05-27 16:07:42,Stevinson Almond,28.4,51.57,1011.67,52.09,28.46
2022-05-27 15:53:33,Stevinson Almond,28.82,42.95,1011.79,51.18,31.75
2022-05-27 15:39:03,Stevinson Almond,28.66,46.09,1011.97,49.59,28.46
2022-05-27 15:24:14,Stevinson Almond,29.14,50.33,1012.14,48.26,26.43
2022-05-27 15:09:41,Stevinson Almond,29.3,44.35,1012.27,47.09,28.81
2022-05-27 14:55:10,Stevinson Almond,29.51,43.97,1012.45,45.68,28.61
2022-05-27 14:40:56,Stevinson Almond,29.79,45.9,1012.55,44.85,27.01
2022-05-27 14:26:10,Stevinson Almond,29.69,44.79,1012.68,43.68,28.13
2022-05-27 14:11:39,Stevinson Almond,29.14,45.92,1012.88,42.02,28.3
2022-05-27 13:57:09,Stevinson Almond,28.98,45.63,1013.11,40.1,29.09
2022-05-27 13:42:46,Stevinson Almond,28.56,44.71,1013.28,38.69,29.5
2022-05-27 13:28:09,Stevinson Almond,27.68,47.14,1013.61,36.03,29.58
2022-05-27 13:13:42,Stevinson Almond,27.19,47.76,1013.75,34.78,29.81
2022-05-27 12:59:18,Stevinson Almond,27.24,51.06,1013.97,32.95,28.38
2022-05-27 12:44:41,Stevinson Almond,26.07,51.22,1013.95,33.2,30.46
2022-05-27 12:30:33,Stevinson Almond,25.32,55.44,1014.01,32.62,28.73
2022-05-27 12:16:11,Stevinson Almond,25.49,56.13,1014.15,31.46,27.98
2022-05-27 12:01:13,Stevinson Almond,24.8,55.37,1014.2,31.04,30.89
2022-05-27 11:46:45,Stevinson Almond,24.28,58.89,1014.19,31.12,30.66
2022-05-27 11:32:53,Stevinson Almond,23.69,57.79,1014.22,30.87,29.52
2022-05-27 11:17:48,Stevinson Almond,23.42,56.18,1014.24,30.71,32.49
2022-05-27 11:03:19,Stevinson Almond,23.42,59.37,1014.27,30.38,31.37
2022-05-27 10:48:55,Stevinson Almond,22.77,61.98,1014.36,29.71,30.98
2022-05-27 10:34:26,Stevinson Almond,22.5,61.47,1014.48,28.71,31
2022-05-27 10:19:54,Stevinson Almond,21.74,65.57,1014.48,28.71,30.51
2022-05-27 10:05:26,Stevinson Almond,22.22,63.77,1014.47,28.8,31.03
2022-05-27 09:51:13,Stevinson Almond,21.16,67.4,1014.52,28.46,29.44
2022-05-27 09:36:32,Stevinson Almond,21.27,67.14,1014.5,28.55,30.6
2022-05-27 09:22:38,Stevinson Almond,21.16,68.2,1014.36,29.71,27.4
2022-05-27 09:07:42,Stevinson Almond,19.87,70.18,1014.27,30.46,31.09
2022-05-27 08:53:11,Stevinson Almond,19.15,74.14,1014.25,30.62,31.28
2022-05-27 08:38:47,Stevinson Almond,18.63,75.73,1014.21,31.04,31.3
2022-05-27 08:24:13,Stevinson Almond,18.24,77.61,1014.15,31.46,32.8
2022-05-27 08:09:48,Stevinson Almond,17.46,80.91,1013.95,33.12,32.77
2022-05-27 07:55:19,Stevinson Almond,16.9,81.29,1013.84,34.03,34.64
2022-05-27 07:41:14,Stevinson Almond,16.19,84.15,1013.88,33.7,32.82
2022-05-27 07:26:26,Stevinson Almond,15.86,85.37,1013.74,34.78,36.42
2022-05-27 07:12:01,Stevinson Almond,15.29,89.17,1013.65,35.61,35.43
2022-05-27 06:58:11,Stevinson Almond,14.57,91.68,1013.69,35.2,31.26
2022-05-27 06:43:07,Stevinson Almond,14.16,93.02,1013.59,36.11,35.46
2022-05-27 06:28:41,Stevinson Almond,13.74,92.66,1013.45,37.11,36.42
2022-05-27 06:14:25,Stevinson Almond,13.54,92.76,1013.33,38.36,35.08
2022-05-27 05:59:49,Stevinson Almond,13.56,92.14,1013.2,39.36,36.74
2022-05-27 05:45:23,Stevinson Almond,13.62,92.39,1013.14,39.77,36.2
2022-05-27 05:31:06,Stevinson Almond,13.78,90.69,1013.05,40.52,35.95
2022-05-27 05:16:54,Stevinson Almond,13.87,91.08,1012.99,41.1,33.99
2022-05-27 05:02:05,Stevinson Almond,13.98,90.5,1013.03,40.77,36.83
2022-05-27 04:47:41,Stevinson Almond,14.03,90.36,1012.9,41.85,36.64
2022-05-27 04:33:20,Stevinson Almond,14.06,90.36,1012.62,44.18,35.46
2022-05-27 04:18:56,Stevinson Almond,14.2,90.33,1012.55,44.76,34.81
2022-05-27 04:04:50,Stevinson Almond,14.16,90.55,1012.48,45.43,32.88
2022-05-27 03:49:57,Stevinson Almond,14.22,89.9,1012.42,45.85,36.07
2022-05-27 03:35:31,Stevinson Almond,14.38,88.78,1012.31,46.76,36.77
2022-05-27 03:21:03,Stevinson Almond,14.53,88.28,1012.3,46.85,37.26
2022-05-27 03:06:36,Stevinson Almond,14.65,87.66,1012.28,46.93,37.59
2022-05-27 02:52:19,Stevinson Almond,14.75,87.6,1012.25,47.34,36.29
2022-05-27 02:37:44,Stevinson Almond,14.93,86.61,1012.19,47.68,37.39
2022-05-27 02:23:32,Stevinson Almond,15.08,86.46,1012.07,48.68,35.49
2022-05-27 02:08:55,Stevinson Almond,15.08,86.21,1011.88,50.34,36.35
2022-05-27 01:54:46,Stevinson Almond,15.19,86.73,1011.64,52.42,33.56
2022-05-27 01:39:58,Stevinson Almond,15.45,85.57,1011.54,53.17,35.7
2022-05-27 01:25:42,Stevinson Almond,15.69,85.66,1011.37,54.59,33.83
2022-05-27 01:11:23,Stevinson Almond,15.84,85.43,1011.37,54.67,32.57
2022-05-27 00:56:47,Stevinson Almond,16.06,84.98,1011.29,55.26,33.08
2022-05-27 00:42:17,Stevinson Almond,16.36,83.28,1011.26,55.42,33.69
2022-05-27 00:27:45,Stevinson Almond,16.79,81.29,1011.3,55.17,34.78
2022-05-27 00:13:18,Stevinson Almond,17.24,79.62,1011.31,55.17,35.02
2022-05-26 23:58:51,Stevinson Almond,17.58,77.51,1011.22,55.84,35.4
2022-05-26 23:44:24,Stevinson Almond,17.89,76.61,1011.1,56.92,34.73
2022-05-26 23:30:07,Stevinson Almond,18.15,76.19,1011.06,57.17,33.4
2022-05-26 23:15:42,Stevinson Almond,18.43,77.06,1011,57.67,32.02
2022-05-26 23:01:19,Stevinson Almond,18.63,76.74,1010.86,58.92,31.26
2022-05-26 22:46:36,Stevinson Almond,18.96,74.29,1010.76,59.67,33.94
2022-05-26 22:32:08,Stevinson Almond,19.4,72.85,1010.58,61.17,33.8
2022-05-26 22:17:41,Stevinson Almond,20.12,70.03,1010.29,63.59,34.33
2022-05-26 22:03:21,Stevinson Almond,20.66,67.22,1010.19,64.34,34.44
2022-05-26 21:49:02,Stevinson Almond,21.21,65.03,1009.98,66.18,34.47
2022-05-26 21:34:25,Stevinson Almond,21.71,61.67,1009.83,67.26,36.42
2022-05-26 21:19:59,Stevinson Almond,22.19,60.37,1009.7,68.43,36.58
2022-05-26 21:05:21,Stevinson Almond,22.44,58.92,1009.54,69.85,38.21
2022-05-26 20:50:53,Stevinson Almond,22.83,57.53,1009.39,71.1,38.28
2022-05-26 20:36:25,Stevinson Almond,23.32,56.16,1009.22,72.6,37.83
2022-05-26 20:22:12,Stevinson Almond,23.92,55.68,1008.93,75.02,35.64
2022-05-26 20:07:42,Stevinson Almond,24.59,54.16,1008.78,76.27,35.64
2022-05-26 19:53:05,Stevinson Almond,25.25,52.42,1008.67,77.19,36.23
2022-05-26 19:38:35,Stevinson Almond,25.74,52.4,1008.69,76.94,35.08
2022-05-26 19:23:59,Stevinson Almond,25.9,50.18,1008.38,79.45,36.58
2022-05-26 19:09:30,Stevinson Almond,26.33,50.18,1008.52,78.28,35.98
2022-05-26 18:55:08,Stevinson Almond,26.71,48.37,1008.41,79.28,35.61
2022-05-26 18:40:53,Stevinson Almond,26.96,47.45,1008.17,81.37,35.37
2022-05-26 18:26:18,Stevinson Almond,27.17,47.35,1008.11,81.87,33.94
2022-05-26 18:11:31,Stevinson Almond,27.72,46.74,1008.12,81.7,32.9
2022-05-26 17:57:01,Stevinson Almond,28.42,44.71,1008,82.7,32
2022-05-26 17:42:31,Stevinson Almond,28.99,45.44,1007.77,84.62,30.82
2022-05-26 17:28:00,Stevinson Almond,29.02,43.27,1007.74,84.96,31.37
2022-05-26 17:13:31,Stevinson Almond,29.35,45.49,1007.6,86.04,29.05
2022-05-26 16:59:03,Stevinson Almond,29.82,42.89,1007.56,86.38,29.01
2022-05-26 16:44:53,Stevinson Almond,31.27,40.45,1007.3,88.55,27.2
2022-05-26 16:30:13,Stevinson Almond,31.99,39.74,1007.29,88.47,26.36
2022-05-26 16:15:29,Stevinson Almond,31.52,40.74,1007.21,89.39,26.05
2022-05-26 16:00:55,Stevinson Almond,32.07,39.09,1007.07,90.56,25.54
2022-05-26 15:47:09,Stevinson Almond,33.01,38.19,1007,91.06,23.19
2022-05-26 15:32:29,Stevinson Almond,33.19,38.4,1006.93,91.64,22.68
2022-05-26 15:17:47,Stevinson Almond,33.58,35.41,1006.92,91.9,22.76
2022-05-26 15:03:02,Stevinson Almond,34.65,35.52,1006.99,91.06,20.63
2022-05-26 14:48:15,Stevinson Almond,35.46,34.95,1007,91.06,20.29
2022-05-26 14:33:42,Stevinson Almond,36.79,32.23,1007.12,90.06,20.03
2022-05-26 14:19:09,Stevinson Almond,36.76,31.71,1007.1,90.22,20.23
2022-05-26 14:04:44,Stevinson Almond,35.93,33.6,1007.23,89.22,19.92
2022-05-26 13:50:20,Stevinson Almond,36.04,33.3,1007.26,88.8,19.75
2022-05-26 13:35:54,Stevinson Almond,36,35.18,1007.39,87.8,19.26
2022-05-26 13:21:28,Stevinson Almond,35.6,32.14,1007.62,86.04,20.39
2022-05-26 13:06:25,Stevinson Almond,35.69,34.46,1007.68,85.54,20.03
2022-05-26 12:51:53,Stevinson Almond,35.13,34.05,1007.78,84.54,20.94
2022-05-26 12:37:23,Stevinson Almond,34.77,32.88,1007.84,84.04,21.36
2022-05-26 12:22:48,Stevinson Almond,34.61,36.49,1008.02,82.45,20.21
2022-05-26 12:08:16,Stevinson Almond,33.88,34.06,1008.2,81.03,21.72
2022-05-26 11:53:47,Stevinson Almond,33.73,38.79,1008.23,80.78,20.25
2022-05-26 11:40:01,Stevinson Almond,32.07,41.59,1008.18,81.2,18.84
2022-05-26 11:24:55,Stevinson Almond,32.24,39.74,1008.2,81.03,20.02
2022-05-26 11:10:09,Stevinson Almond,31.65,41.19,1008.28,80.53,21
2022-05-26 10:55:38,Stevinson Almond,30.25,44.01,1008.34,79.86,21.28
2022-05-26 10:41:28,Stevinson Almond,31.7,41.97,1008.39,79.53,19.03
2022-05-26 10:27:05,Stevinson Almond,30.2,45.67,1008.31,80.11,18.79
2022-05-26 10:12:05,Stevinson Almond,29.08,47.21,1008.29,80.36,21.5
2022-05-26 09:57:36,Stevinson Almond,28.21,48.64,1008.27,80.45,21.52
2022-05-26 09:43:05,Stevinson Almond,28.21,47.24,1008.26,80.53,22.32
2022-05-26 09:28:35,Stevinson Almond,28.03,48.27,1008.26,80.53,22.56
2022-05-26 09:14:15,Stevinson Almond,26.88,52.15,1008.15,81.53,21.88
2022-05-26 08:59:38,Stevinson Almond,24.8,56.05,1008.01,82.7,24.23
2022-05-26 08:45:16,Stevinson Almond,23.9,59.49,1007.95,83.12,23.86
2022-05-26 08:30:50,Stevinson Almond,23.8,59.81,1007.93,83.2,23.99
2022-05-26 08:16:16,Stevinson Almond,22.23,65.57,1007.84,84.04,25.5
2022-05-26 08:02:02,Stevinson Almond,21.46,67.16,1007.74,84.87,25.34
2022-05-26 07:47:37,Stevinson Almond,20.57,69.21,1007.66,85.63,26.3
2022-05-26 07:32:55,Stevinson Almond,19.82,70.58,1007.43,87.47,29.01
2022-05-26 07:18:49,Stevinson Almond,19.02,73.35,1007.4,87.63,27.31
2022-05-26 07:04:31,Stevinson Almond,18.15,76.19,1007.26,88.97,26.65
2022-05-26 06:49:50,Stevinson Almond,17.74,76.78,1007.04,90.64,27.83
2022-05-26 06:35:03,Stevinson Almond,17.7,76,1006.79,92.82,30.03
2022-05-26 06:20:31,Stevinson Almond,17.9,76.57,1006.67,93.82,30.18
2022-05-26 06:06:05,Stevinson Almond,18.21,73.96,1006.53,94.91,30.2
2022-05-26 05:51:37,Stevinson Almond,18.36,76.13,1006.38,96.24,29.44
2022-05-26 05:37:31,Stevinson Almond,18.1,79.09,1006.26,97.25,26.56
2022-05-26 05:22:46,Stevinson Almond,18.47,75.15,1006.19,97.83,30.11
2022-05-26 05:08:30,Stevinson Almond,18.62,71.83,1006.15,98.17,29.5
2022-05-26 04:53:51,Stevinson Almond,18.55,72.82,1006.08,98.75,30.51
2022-05-26 04:39:28,Stevinson Almond,18.35,74.02,1005.96,99.76,29.37
2022-05-26 04:25:17,Stevinson Almond,18.35,77.55,1005.93,99.93,26.7
2022-05-26 04:10:59,Stevinson Almond,18.41,77.88,1006.01,99.26,25.99
2022-05-26 03:56:23,Stevinson Almond,18.41,78.38,1005.95,99.93,26.33
2022-05-26 03:41:41,Stevinson Almond,18.06,78.1,1006.05,99,28.23
2022-05-26 03:27:08,Stevinson Almond,18.08,79.57,1006.04,99.17,28.02
2022-05-26 03:12:38,Stevinson Almond,18.24,78.87,1006.01,99.34,28.46
2022-05-26 02:58:11,Stevinson Almond,18.45,77.86,1005.93,100.01,28.77
2022-05-26 02:44:09,Stevinson Almond,18.47,77.05,1005.97,99.59,25.99
2022-05-26 02:29:46,Stevinson Almond,18.58,78.66,1006.06,98.92,24.89
2022-05-26 02:14:49,Stevinson Almond,18.88,77.23,1006.1,98.59,27.8
2022-05-26 02:00:22,Stevinson Almond,19.18,75.97,1006.14,98.34,27.67
2022-05-26 01:45:55,Stevinson Almond,19.47,74.79,1006.21,97.67,27.76
2022-05-26 01:31:35,Stevinson Almond,19.77,73.9,1006.26,97.25,26.56
2022-05-26 01:17:08,Stevinson Almond,20.25,72.03,1006.33,96.66,26.68
2022-05-26 01:02:40,Stevinson Almond,20.49,69.91,1006.33,96.58,26.35
2022-05-26 00:48:26,Stevinson Almond,20.84,70.17,1006.27,97.25,24.72
2022-05-26 00:33:43,Stevinson Almond,21.23,69.94,1006.23,97.5,25.54
2022-05-26 00:19:08,Stevinson Almond,21.36,68.35,1006.22,97.67,26.4
2022-05-26 00:04:40,Stevinson Almond,20.92,73.48,1006.24,97.42,24.76
2022-05-25 23:50:12,Stevinson Almond,21.03,73.12,1006.18,98,24.08
2022-05-25 23:35:46,Stevinson Almond,21.42,77.39,1006.2,97.83,22.73
2022-05-25 23:21:31,Stevinson Almond,21.79,76,1006.12,98.42,21.39
2022-05-25 23:07:14,Stevinson Almond,22.12,73.99,1006.2,97.67,20.69
2022-05-25 22:52:20,Stevinson Almond,22.39,73.09,1006.2,97.75,22.44
2022-05-25 22:37:55,Stevinson Almond,22.55,71,1006.14,98.17,21.65
2022-05-25 22:23:45,Stevinson Almond,22.89,73.92,1006,99.34,18.86
2022-05-25 22:09:03,Stevinson Almond,23.32,70.94,1005.91,100.26,19.72
2022-05-25 21:55:04,Stevinson Almond,23.58,71.94,1005.74,101.51,17.25
2022-05-25 21:40:07,Stevinson Almond,23.99,73.07,1005.43,104.19,18.02
2022-05-25 21:25:28,Stevinson Almond,24.51,71.99,1005.22,105.95,18.79
2022-05-25 21:10:59,Stevinson Almond,25.19,69.76,1005.06,107.37,18.98
2022-05-25 20:56:30,Stevinson Almond,25.82,63.41,1004.92,108.55,19.66
2022-05-25 20:42:01,Stevinson Almond,26.45,61.42,1004.8,109.47,19.72
2022-05-25 20:27:34,Stevinson Almond,27.11,58.08,1004.55,111.56,19.28
2022-05-25 20:13:56,Stevinson Almond,27.32,63.09,1004.32,113.4,14.85
2022-05-25 19:58:31,Stevinson Almond,27.97,62.02,1004.15,114.83,16.66
2022-05-25 19:44:03,Stevinson Almond,28.86,62.37,1004.07,115.5,15.9
2022-05-25 19:29:31,Stevinson Almond,29.76,59.06,1004.09,115.42,17.35
2022-05-25 19:15:07,Stevinson Almond,30.77,51.63,1003.94,116.67,18.43
2022-05-25 19:00:57,Stevinson Almond,32.26,46.98,1003.9,117.01,18.46
2022-05-25 18:46:19,Stevinson Almond,33.48,38.2,1003.85,117.43,21.26
2022-05-25 18:31:46,Stevinson Almond,34.36,37.63,1003.86,117.26,20.13
2022-05-25 18:16:52,Stevinson Almond,35.39,36.03,1003.89,117.09,20.75
2022-05-25 18:02:20,Stevinson Almond,35.38,30.91,1003.89,117.01,23.08
2022-05-25 17:47:47,Stevinson Almond,35.93,33.25,1004.02,115.92,20.79
2022-05-25 17:33:22,Stevinson Almond,36.61,29.79,1004.03,115.92,21.58
2022-05-25 17:18:56,Stevinson Almond,37.05,32.11,1004.18,114.58,19.7
2022-05-25 17:04:15,Stevinson Almond,37.26,29.33,1004.27,113.91,20.09
2022-05-25 16:49:48,Stevinson Almond,37.66,31.07,1004.36,113.15,18.13
2022-05-25 16:35:00,Stevinson Almond,37.97,28.37,1004.53,111.73,19.79
2022-05-25 16:20:34,Stevinson Almond,38.31,30.7,1004.58,111.31,18.79
2022-05-25 16:05:53,Stevinson Almond,38,25.93,1004.6,111.23,21.06
2022-05-25 15:51:19,Stevinson Almond,38.48,27.06,1004.76,109.89,20.67
2022-05-25 15:36:53,Stevinson Almond,38.02,27.77,1004.95,108.21,19.94
2022-05-25 15:22:20,Stevinson Almond,38.38,24.56,1005.09,107.12,20.03
2022-05-25 15:08:29,Stevinson Almond,38.91,25.9,1005.2,106.2,17.73
2022-05-25 14:53:04,Stevinson Almond,39.52,24.24,1005.33,104.95,18.43
2022-05-25 14:38:32,Stevinson Almond,40.19,25.36,1005.53,103.36,17.13
2022-05-25 14:23:57,Stevinson Almond,39.82,28.27,1005.68,102.1,16.14
2022-05-25 14:09:27,Stevinson Almond,39.51,24.42,1005.75,101.51,17.19
2022-05-25 13:55:18,Stevinson Almond,39.17,25.75,1005.95,99.93,16.24
2022-05-25 13:40:12,Stevinson Almond,40.09,24.77,1006.06,98.92,17.2
2022-05-25 13:26:00,Stevinson Almond,39.51,26.71,1006.27,97.16,15.59
2022-05-25 13:11:32,Stevinson Almond,39.63,27.2,1006.37,96.41,15
2022-05-25 12:56:44,Stevinson Almond,38.15,28.9,1006.59,94.49,15.18
2022-05-25 12:41:55,Stevinson Almond,39.05,28.7,1006.79,92.82,15.07
2022-05-25 12:27:21,Stevinson Almond,39.16,28.14,1006.91,91.73,15.27
2022-05-25 12:12:47,Stevinson Almond,39.32,26.17,1007.08,90.39,15.65
2022-05-25 11:58:35,Stevinson Almond,38.44,26.27,1007.07,90.47,15.25
2022-05-25 11:43:47,Stevinson Almond,37.12,29.16,1007.24,89.05,15.35
2022-05-25 11:29:15,Stevinson Almond,36.61,32.34,1007.34,88.22,14.86
2022-05-25 11:14:47,Stevinson Almond,36.18,28.21,1007.46,87.21,15.6
2022-05-25 11:00:01,Stevinson Almond,34.97,31.98,1007.59,86.13,15.16
2022-05-25 10:45:28,Stevinson Almond,35.68,28.7,1007.68,85.38,14.93
2022-05-25 10:30:55,Stevinson Almond,34.64,33.12,1007.74,84.79,14.18
2022-05-25 10:16:24,Stevinson Almond,32.99,35.46,1007.72,85.04,13.75
2022-05-25 10:02:24,Stevinson Almond,32.14,35.04,1007.74,84.87,12.73
2022-05-25 09:47:30,Stevinson Almond,31.23,40.39,1007.86,83.87,13.16
2022-05-25 09:32:50,Stevinson Almond,32.24,39.96,1007.86,83.79,13.83
